ID,value
Fund 14-Fund 80,0.69550776
Fund 14-Fund 81,0.6761969
Fund 14-Fund 82,0.5972902
Fund 14-Fund 83,0.612378
Fund 14-Fund 84,0.73403335
Fund 14-Fund 85,0.8601391
Fund 14-Fund 86,0.59119505
Fund 14-Fund 87,0.83909976
Fund 14-Fund 88,0.77139944
Fund 14-Fund 89,0.6705309
Fund 14-Fund 90,0.80522764
Fund 14-Fund 91,0.8594082
Fund 14-Fund 92,0.76528203
Fund 14-Fund 93,0.85242176
Fund 14-Fund 94,0.6436345
Fund 14-Fund 95,0.67906654
Fund 14-Fund 96,0.80720216
Fund 14-Fund 97,0.7943984
Fund 14-Fund 98,0.8046856
Fund 14-Fund 99,0.79420966
Fund 14-Fund 100,0.78360945
Fund 14-Fund 101,0.8183145
Fund 14-Fund 102,0.754301
Fund 14-Fund 103,0.85491216
Fund 14-Fund 104,0.76547354
Fund 14-Fund 105,0.8428526
Fund 14-Fund 106,0.7994257
Fund 14-Fund 107,0.7234397
Fund 14-Fund 108,0.8434741
Fund 14-Fund 109,0.81196016
Fund 14-Fund 110,0.8032359
Fund 14-Fund 111,0.78874135
Fund 14-Fund 112,0.79003894
Fund 14-Fund 113,0.76530063
Fund 14-Fund 114,0.80536175
Fund 14-Fund 115,0.8273461
Fund 14-Fund 116,0.7567951
Fund 14-Fund 117,0.77577305
Fund 14-Fund 118,0.80727434
Fund 14-Fund 119,0.75331634
Fund 14-Fund 120,0.62469685
Fund 14-Fund 121,0.7970689
Fund 14-Fund 122,0.82836217
Fund 14-Fund 123,0.7423161
Fund 14-Fund 124,0.8158508
Fund 14-Fund 125,0.7961118
Fund 14-Fund 126,0.7904555
Fund 14-Fund 127,0.8701636
Fund 14-Fund 128,0.7192031
Fund 14-Fund 129,0.79972816
Fund 14-Fund 130,0.7698317
Fund 14-Fund 131,0.6967928
Fund 14-Fund 132,0.6417377
Fund 14-Fund 133,0.84994775
Fund 14-Fund 134,0.79099214
Fund 14-Fund 135,0.82224935
Fund 14-Fund 136,0.8189291
Fund 14-Fund 137,0.6875352
Fund 14-Fund 138,0.66364086
Fund 14-Fund 139,0.6579112
Fund 14-Fund 140,0.69485515
Fund 14-Fund 141,0.72990805
Fund 14-Fund 142,0.7998985
Fund 14-Fund 143,0.6572083
Fund 14-Fund 144,0.8247635
Fund 14-Fund 145,0.5945659
Fund 14-Fund 146,0.81139106
Fund 14-Fund 147,0.81570995
Fund 14-Fund 148,0.8825185
Fund 14-Fund 149,0.77846324
Fund 14-Fund 150,0.781871
Fund 14-Fund 151,0.6907867
Fund 14-Fund 152,0.7816533
Fund 14-Fund 153,0.8445868
Fund 14-Fund 154,0.71601075
Fund 14-Fund 155,0.8616475
Fund 14-Fund 156,0.65713423
Fund 14-Fund 157,0.8557737
Fund 14-Fund 158,0.6331049
Fund 14-Fund 159,0.86322486
Fund 14-Fund 160,0.85875416
Fund 14-Fund 161,0.75562936
Fund 14-Fund 162,0.8017573
Fund 14-Fund 163,0.83335245
Fund 14-Fund 164,0.7755538
Fund 14-Fund 165,0.62949574
Fund 14-Fund 166,0.8292169
Fund 14-Fund 167,0.7663837
Fund 14-Fund 168,0.7332852
Fund 14-Fund 169,0.7825913
Fund 14-Fund 170,0.7484552
Fund 14-Fund 171,0.7648694
Fund 14-Fund 172,0.75962996
Fund 14-Fund 173,0.7409538
Fund 14-Fund 174,0.70531136
Fund 14-Fund 175,0.66691244
Fund 14-Fund 176,0.81732965
Fund 14-Fund 177,0.76506764
Fund 14-Fund 178,0.7926027
Fund 14-Fund 179,0.7896014
Fund 14-Fund 180,0.79773825
Fund 14-Fund 181,0.6787705
Fund 14-Fund 182,0.8569341
Fund 14-Fund 183,0.79657716
Fund 14-Fund 184,0.7472751
Fund 14-Fund 185,0.7863826
Fund 14-Fund 186,0.62822014
Fund 14-Fund 187,0.8227369
Fund 14-Fund 188,0.8243744
Fund 14-Fund 189,0.69087356
Fund 14-Fund 190,0.779026
Fund 14-Fund 191,0.82433814
Fund 14-Fund 192,0.6824953
Fund 14-Fund 193,0.7760977
Fund 14-Fund 194,0.7201258
Fund 14-Fund 195,0.7775039
Fund 14-Fund 196,0.7308556
Fund 14-Fund 197,0.79116565
Fund 14-Fund 198,0.6287906
Fund 14-Fund 199,0.6106726
Fund 14-Fund 200,0.6838232
Fund 15-Fund 16,0.8457246
Fund 15-Fund 17,0.8548567
Fund 15-Fund 18,0.8658899
Fund 15-Fund 19,0.8235299
Fund 15-Fund 20,0.81336933
Fund 15-Fund 21,0.8705488
Fund 15-Fund 22,0.9081201
Fund 15-Fund 23,0.8396919
Fund 15-Fund 24,0.8507027
Fund 15-Fund 25,0.8663674
Fund 15-Fund 26,0.893984
Fund 15-Fund 27,0.78411764
Fund 15-Fund 28,0.664195
Fund 15-Fund 29,0.8157852
Fund 15-Fund 30,0.78511184
Fund 15-Fund 31,0.8659557
Fund 15-Fund 32,0.8181519
Fund 15-Fund 33,0.85816896
Fund 15-Fund 34,0.79242593
Fund 15-Fund 35,0.80061656
Fund 15-Fund 36,0.78133243
Fund 15-Fund 37,0.46760398
Fund 15-Fund 38,0.88228416
Fund 15-Fund 39,0.90114695
Fund 15-Fund 40,0.8463796
Fund 15-Fund 41,0.8431747
Fund 15-Fund 42,0.4193149
Fund 15-Fund 43,0.80350393
Fund 15-Fund 44,0.91066664
Fund 15-Fund 45,0.8224554
Fund 15-Fund 46,0.8854949
Fund 15-Fund 47,0.84490633
Fund 15-Fund 48,0.5954244
Fund 15-Fund 49,0.84557253
Fund 15-Fund 50,0.8590774
Fund 15-Fund 51,0.8232143
Fund 15-Fund 52,0.87741596
Fund 15-Fund 53,0.65417194
Fund 15-Fund 54,0.85549945
Fund 15-Fund 55,0.8731471
Fund 15-Fund 56,0.8647411
Fund 15-Fund 57,0.32047546
Fund 15-Fund 58,0.77480096
Fund 15-Fund 59,0.8788648
Fund 15-Fund 60,0.8475025
Fund 15-Fund 61,0.8723267
Fund 15-Fund 62,0.6914003
Fund 15-Fund 63,0.8555751
Fund 15-Fund 64,0.80145353
Fund 15-Fund 65,0.8880826
Fund 15-Fund 66,0.73949623
Fund 15-Fund 67,0.8336894
Fund 15-Fund 68,0.83749217
Fund 15-Fund 69,0.89738125
Fund 15-Fund 70,0.8449452
Fund 15-Fund 71,0.8650566
Fund 15-Fund 72,0.88576156
Fund 15-Fund 73,0.8519849
Fund 15-Fund 74,0.8849291
Fund 15-Fund 75,0.8473103
Fund 15-Fund 76,0.86398315
Fund 15-Fund 77,0.8604429
Fund 15-Fund 78,0.5913392
Fund 15-Fund 79,0.86283267
Fund 15-Fund 80,0.89740586
Fund 15-Fund 81,0.8795801
Fund 15-Fund 82,0.82491
Fund 15-Fund 83,0.18215144
Fund 15-Fund 84,0.7862384
Fund 15-Fund 85,0.8016055
Fund 15-Fund 86,0.86164796
Fund 15-Fund 87,0.8152845
Fund 15-Fund 88,0.7566959
Fund 15-Fund 89,0.7253627
Fund 15-Fund 90,0.9081167
Fund 15-Fund 91,0.7350509
Fund 15-Fund 92,0.88938355
Fund 15-Fund 93,0.87905777
Fund 15-Fund 94,0.70874584
Fund 15-Fund 95,0.8754851
Fund 15-Fund 96,0.84405786
Fund 15-Fund 97,0.8830752
Fund 15-Fund 98,0.817678
Fund 15-Fund 99,0.86814684
Fund 15-Fund 100,0.8417375
Fund 15-Fund 101,0.80762154
Fund 15-Fund 102,0.89406365
Fund 15-Fund 103,0.87005705
Fund 15-Fund 104,0.8889281
Fund 15-Fund 105,0.7586056
Fund 15-Fund 106,0.8979013
Fund 15-Fund 107,0.8758321
Fund 15-Fund 108,0.7816756
Fund 15-Fund 109,0.8869247
Fund 15-Fund 110,0.9090895
Fund 15-Fund 111,0.81136316
Fund 15-Fund 112,0.85643876
Fund 15-Fund 113,0.29286778
Fund 15-Fund 114,0.882281
Fund 15-Fund 115,0.86126167
Fund 15-Fund 116,0.8938762
Fund 15-Fund 117,0.7856036
Fund 15-Fund 118,0.88949704
Fund 15-Fund 119,0.8509776
Fund 15-Fund 120,0.8811918
Fund 15-Fund 121,0.8760597
Fund 15-Fund 122,0.86575484
Fund 15-Fund 123,0.6193119
Fund 15-Fund 124,0.7641685
Fund 15-Fund 125,0.9099236
Fund 15-Fund 126,0.889052
Fund 15-Fund 127,0.822645
Fund 15-Fund 128,0.7605411
Fund 15-Fund 129,0.88202363
Fund 15-Fund 130,0.61986303
Fund 15-Fund 131,0.6215484
Fund 15-Fund 132,0.85613304
Fund 15-Fund 133,0.8804626
Fund 15-Fund 134,0.84974545
Fund 15-Fund 135,0.8761737
Fund 15-Fund 136,0.83802366
Fund 15-Fund 137,0.7643381
Fund 15-Fund 138,0.85152924
Fund 15-Fund 139,0.86916417
Fund 15-Fund 140,0.8704124
Fund 15-Fund 141,0.8369763
Fund 15-Fund 142,0.7978007
Fund 15-Fund 143,0.88406426
Fund 15-Fund 144,0.8783622
Fund 15-Fund 145,0.8444739
Fund 15-Fund 146,0.8786201
Fund 15-Fund 147,0.88935214
Fund 15-Fund 148,0.7678615
Fund 15-Fund 149,0.8032029
Fund 15-Fund 150,0.86981565
Fund 15-Fund 151,0.60453224
Fund 15-Fund 152,0.8180113
Fund 15-Fund 153,0.778696
Fund 15-Fund 154,0.9192146
Fund 15-Fund 155,0.8340168
Fund 15-Fund 156,0.85133296
Fund 15-Fund 157,0.8252555
Fund 15-Fund 158,0.8942584
Fund 15-Fund 159,0.8663198
Fund 15-Fund 160,0.85456735
Fund 15-Fund 161,0.89430267
Fund 15-Fund 162,0.7432496
Fund 15-Fund 163,0.8199124
Fund 15-Fund 164,0.88438594
Fund 15-Fund 165,0.31939194
Fund 15-Fund 166,0.83487415
Fund 15-Fund 167,0.80635166
Fund 15-Fund 168,0.8807246
Fund 15-Fund 169,0.84194624
Fund 15-Fund 170,0.70468074
Fund 15-Fund 171,0.61878806
Fund 15-Fund 172,0.6693363
Fund 15-Fund 173,0.8738692
Fund 15-Fund 174,0.6844546
Fund 15-Fund 175,0.65407676
Fund 15-Fund 176,0.87186265
Fund 15-Fund 177,0.89798945
Fund 15-Fund 178,0.79508525
Fund 15-Fund 179,0.7990387
Fund 15-Fund 180,0.8184375
Fund 15-Fund 181,0.8946671
Fund 15-Fund 182,0.8700381
Fund 15-Fund 183,0.5513901
Fund 15-Fund 184,0.8478019
Fund 15-Fund 185,0.8368223
Fund 15-Fund 186,0.44987798
Fund 15-Fund 187,0.72264713
Fund 15-Fund 188,0.8843661
Fund 15-Fund 189,0.7687786
Fund 15-Fund 190,0.68796325
Fund 15-Fund 191,0.8702944
Fund 15-Fund 192,0.7796003
Fund 15-Fund 193,0.8356905
Fund 15-Fund 194,0.6975505
Fund 15-Fund 195,0.81515944
Fund 15-Fund 196,0.9117315
Fund 15-Fund 197,0.87713814
Fund 15-Fund 198,0.90208477
Fund 15-Fund 199,0.88035834
Fund 15-Fund 200,0.8666127
Fund 16-Fund 17,0.8555657
Fund 16-Fund 18,0.82565993
Fund 16-Fund 19,0.77895784
Fund 16-Fund 20,0.8129001
Fund 16-Fund 21,0.82937986
Fund 16-Fund 22,0.8176115
Fund 16-Fund 23,0.62054586
Fund 16-Fund 24,0.787249
Fund 16-Fund 25,0.81848073
Fund 16-Fund 26,0.7724603
Fund 16-Fund 27,0.78237367
Fund 16-Fund 28,0.80620396
Fund 16-Fund 29,0.662797
Fund 16-Fund 30,0.7596626
Fund 16-Fund 31,0.79976344
Fund 16-Fund 32,0.7967189
Fund 16-Fund 33,0.8505105
Fund 16-Fund 34,0.769674
Fund 16-Fund 35,0.81609046
Fund 16-Fund 36,0.70126605
Fund 16-Fund 37,0.77373
Fund 16-Fund 38,0.85697174
Fund 16-Fund 39,0.8200806
Fund 16-Fund 40,0.8088733
Fund 16-Fund 41,0.8782251
Fund 16-Fund 42,0.64080435
Fund 16-Fund 43,0.80508167
Fund 16-Fund 44,0.8214543
Fund 16-Fund 45,0.84655374
Fund 16-Fund 46,0.8457936
Fund 16-Fund 47,0.86218995
Fund 16-Fund 48,0.64471173
Fund 16-Fund 49,0.82887846
Fund 16-Fund 50,0.8397109
Fund 16-Fund 51,0.8507666
Fund 16-Fund 52,0.8249976
Fund 16-Fund 53,0.77585435
Fund 16-Fund 54,0.8657864
Fund 16-Fund 55,0.7993624
Fund 16-Fund 56,0.7887734
Fund 16-Fund 57,0.72683656
Fund 16-Fund 58,0.8184035
Fund 16-Fund 59,0.8511694
Fund 16-Fund 60,0.87081665
Fund 16-Fund 61,0.8293169
Fund 16-Fund 62,0.7908967
Fund 16-Fund 63,0.8642625
Fund 16-Fund 64,0.8686661
Fund 16-Fund 65,0.8361996
Fund 16-Fund 66,0.7816875
Fund 16-Fund 67,0.83722883
Fund 16-Fund 68,0.809554
Fund 16-Fund 69,0.8129856
Fund 16-Fund 70,0.65295225
Fund 16-Fund 71,0.7013184
Fund 16-Fund 72,0.8466253
Fund 16-Fund 73,0.8522703
Fund 16-Fund 74,0.86610395
Fund 16-Fund 75,0.8716648
Fund 16-Fund 76,0.74217874
Fund 16-Fund 77,0.8158894
Fund 16-Fund 78,0.84710205
Fund 16-Fund 79,0.8489145
Fund 16-Fund 80,0.81297207
Fund 16-Fund 81,0.7487953
Fund 16-Fund 82,0.6984972
Fund 16-Fund 83,0.57189846
Fund 16-Fund 84,0.7036464
Fund 16-Fund 85,0.8268023
Fund 16-Fund 86,0.720298
Fund 16-Fund 87,0.834204
Fund 16-Fund 88,0.82251936
Fund 16-Fund 89,0.6344913
Fund 16-Fund 90,0.8397488
Fund 16-Fund 91,0.80814683
Fund 16-Fund 92,0.80475515
Fund 16-Fund 93,0.85864335
Fund 16-Fund 94,0.75112295
Fund 16-Fund 95,0.78516096
Fund 16-Fund 96,0.8211979
Fund 16-Fund 97,0.84232694
Fund 16-Fund 98,0.7805914
Fund 16-Fund 99,0.84375507
Fund 16-Fund 100,0.83535945
Fund 16-Fund 101,0.83368015
Fund 16-Fund 102,0.8160567
Fund 16-Fund 103,0.8779377
Fund 16-Fund 104,0.815493
Fund 16-Fund 105,0.84432495
Fund 16-Fund 106,0.852538
Fund 16-Fund 107,0.78027004
Fund 16-Fund 108,0.8091965
Fund 16-Fund 109,0.88336223
Fund 16-Fund 110,0.86001533
Fund 16-Fund 111,0.82741827
Fund 16-Fund 112,0.85180426
Fund 16-Fund 113,0.6633331
Fund 16-Fund 114,0.8556697
Fund 16-Fund 115,0.861048
Fund 16-Fund 116,0.80073017
Fund 16-Fund 117,0.7861614
Fund 16-Fund 118,0.8539746
Fund 16-Fund 119,0.801802
Fund 16-Fund 120,0.79549897
Fund 16-Fund 121,0.85427827
Fund 16-Fund 122,0.8845658
Fund 16-Fund 123,0.6481217
Fund 16-Fund 124,0.8308762
Fund 16-Fund 125,0.8357727
Fund 16-Fund 126,0.8219066
Fund 16-Fund 127,0.8348
Fund 16-Fund 128,0.7689502
Fund 16-Fund 129,0.83810323
Fund 16-Fund 130,0.76801103
Fund 16-Fund 131,0.6862952
Fund 16-Fund 132,0.6546299
Fund 16-Fund 133,0.8519879
Fund 16-Fund 134,0.8781649
Fund 16-Fund 135,0.8652324
Fund 16-Fund 136,0.8247124
Fund 16-Fund 137,0.75357246
Fund 16-Fund 138,0.72114503
Fund 16-Fund 139,0.7884442
Fund 16-Fund 140,0.7857262
Fund 16-Fund 141,0.80327654
Fund 16-Fund 142,0.8468688
Fund 16-Fund 143,0.7197248
Fund 16-Fund 144,0.85858643
Fund 16-Fund 145,0.75447494
Fund 16-Fund 146,0.86401886
Fund 16-Fund 147,0.8396552
Fund 16-Fund 148,0.826364
Fund 16-Fund 149,0.7995717
Fund 16-Fund 150,0.83068496
Fund 16-Fund 151,0.698853
Fund 16-Fund 152,0.8184782
Fund 16-Fund 153,0.8336133
Fund 16-Fund 154,0.8231001
Fund 16-Fund 155,0.8627399
Fund 16-Fund 156,0.79953134
Fund 16-Fund 157,0.8292949
Fund 16-Fund 158,0.7664313
Fund 16-Fund 159,0.8606968
Fund 16-Fund 160,0.8533004
Fund 16-Fund 161,0.80026174
Fund 16-Fund 162,0.81758964
Fund 16-Fund 163,0.7829127
Fund 16-Fund 164,0.8443041
Fund 16-Fund 165,0.7558074
Fund 16-Fund 166,0.8438391
Fund 16-Fund 167,0.7845458
Fund 16-Fund 168,0.81612635
Fund 16-Fund 169,0.821918
Fund 16-Fund 170,0.7599293
Fund 16-Fund 171,0.79154617
Fund 16-Fund 172,0.76361585
Fund 16-Fund 173,0.81547606
Fund 16-Fund 174,0.78519964
Fund 16-Fund 175,0.65729797
Fund 16-Fund 176,0.8208942
Fund 16-Fund 177,0.827975
Fund 16-Fund 178,0.8295323
Fund 16-Fund 179,0.7603018
Fund 16-Fund 180,0.8523505
Fund 16-Fund 181,0.81172204
Fund 16-Fund 182,0.8384843
Fund 16-Fund 183,0.7561304
Fund 16-Fund 184,0.7865642
Fund 16-Fund 185,0.80043185
Fund 16-Fund 186,0.6514883
Fund 16-Fund 187,0.847153
Fund 16-Fund 188,0.8788473
Fund 16-Fund 189,0.7502194
Fund 16-Fund 190,0.7968773
Fund 16-Fund 191,0.8621086
Fund 16-Fund 192,0.6917241
Fund 16-Fund 193,0.80762464
Fund 16-Fund 194,0.74393654
Fund 16-Fund 195,0.8071243
Fund 16-Fund 196,0.8255631
Fund 16-Fund 197,0.824291
Fund 16-Fund 198,0.6880122
Fund 16-Fund 199,0.69859314
Fund 16-Fund 200,0.7611892
Fund 17-Fund 18,0.8167424
Fund 17-Fund 19,0.84687006
Fund 17-Fund 20,0.81614304
Fund 17-Fund 21,0.84298384
Fund 17-Fund 22,0.85709536
Fund 17-Fund 23,0.6316679
Fund 17-Fund 24,0.7931208
Fund 17-Fund 25,0.7711688
Fund 17-Fund 26,0.7921568
Fund 17-Fund 27,0.79586667
Fund 17-Fund 28,0.8397296
Fund 17-Fund 29,0.6856279
Fund 17-Fund 30,0.75692135
Fund 17-Fund 31,0.862943
Fund 17-Fund 32,0.805128
Fund 17-Fund 33,0.8214859
Fund 17-Fund 34,0.7838659
Fund 17-Fund 35,0.8311671
Fund 17-Fund 36,0.70109224
Fund 17-Fund 37,0.6699867
Fund 17-Fund 38,0.8732886
Fund 17-Fund 39,0.8335877
Fund 17-Fund 40,0.8227318
Fund 17-Fund 41,0.8843865
Fund 17-Fund 42,0.66713876
Fund 17-Fund 43,0.7202874
Fund 17-Fund 44,0.84241694
Fund 17-Fund 45,0.8832025
Fund 17-Fund 46,0.87230027
Fund 17-Fund 47,0.8703348
Fund 17-Fund 48,0.6442419
Fund 17-Fund 49,0.82372224
Fund 17-Fund 50,0.82414645
Fund 17-Fund 51,0.85464114
Fund 17-Fund 52,0.8059789
Fund 17-Fund 53,0.7682749
Fund 17-Fund 54,0.8772636
Fund 17-Fund 55,0.8461135
Fund 17-Fund 56,0.82205045
Fund 17-Fund 57,0.73517156
Fund 17-Fund 58,0.7955571
Fund 17-Fund 59,0.8647771
Fund 17-Fund 60,0.88541484
Fund 17-Fund 61,0.86998665
Fund 17-Fund 62,0.8362029
Fund 17-Fund 63,0.8680895
Fund 17-Fund 64,0.86026627
Fund 17-Fund 65,0.84805447
Fund 17-Fund 66,0.82313186
Fund 17-Fund 67,0.88830507
Fund 17-Fund 68,0.8140952
Fund 17-Fund 69,0.8464589
Fund 17-Fund 70,0.65012157
Fund 17-Fund 71,0.72071224
Fund 17-Fund 72,0.87039393
Fund 17-Fund 73,0.87049687
Fund 17-Fund 74,0.85658264
Fund 17-Fund 75,0.8613669
Fund 17-Fund 76,0.79067594
Fund 17-Fund 77,0.8394442
Fund 17-Fund 78,0.80371815
Fund 17-Fund 79,0.8724995
Fund 17-Fund 80,0.815878
Fund 17-Fund 81,0.72877556
Fund 17-Fund 82,0.7646454
Fund 17-Fund 83,0.562784
Fund 17-Fund 84,0.7797453
Fund 17-Fund 85,0.8113462
Fund 17-Fund 86,0.7081838
Fund 17-Fund 87,0.8432236
Fund 17-Fund 88,0.8518623
Fund 17-Fund 89,0.62483484
Fund 17-Fund 90,0.8375536
Fund 17-Fund 91,0.7800876
Fund 17-Fund 92,0.8434005
Fund 17-Fund 93,0.86984783
Fund 17-Fund 94,0.7575604
Fund 17-Fund 95,0.8098599
Fund 17-Fund 96,0.7990406
Fund 17-Fund 97,0.79490685
Fund 17-Fund 98,0.8491538
Fund 17-Fund 99,0.8898386
Fund 17-Fund 100,0.86294043
Fund 17-Fund 101,0.8643385
Fund 17-Fund 102,0.8229168
Fund 17-Fund 103,0.8890708
Fund 17-Fund 104,0.82088494
Fund 17-Fund 105,0.82470316
Fund 17-Fund 106,0.8596714
Fund 17-Fund 107,0.81466484
Fund 17-Fund 108,0.8228829
Fund 17-Fund 109,0.8873131
Fund 17-Fund 110,0.86267155
Fund 17-Fund 111,0.88659716
Fund 17-Fund 112,0.85732216
Fund 17-Fund 113,0.7051458
Fund 17-Fund 114,0.88524544
Fund 17-Fund 115,0.87690395
Fund 17-Fund 116,0.80829465
Fund 17-Fund 117,0.835915
Fund 17-Fund 118,0.8964159
Fund 17-Fund 119,0.8306662
Fund 17-Fund 120,0.81199133
Fund 17-Fund 121,0.8376646
Fund 17-Fund 122,0.91420376
Fund 17-Fund 123,0.7070013
Fund 17-Fund 124,0.8509849
Fund 17-Fund 125,0.83088547
Fund 17-Fund 126,0.8555614
Fund 17-Fund 127,0.85546553
Fund 17-Fund 128,0.8003163
Fund 17-Fund 129,0.8495675
Fund 17-Fund 130,0.7809812
Fund 17-Fund 131,0.66658866
Fund 17-Fund 132,0.6571441
Fund 17-Fund 133,0.8638198
Fund 17-Fund 134,0.8415856
Fund 17-Fund 135,0.86800975
Fund 17-Fund 136,0.8805935
Fund 17-Fund 137,0.77564764
Fund 17-Fund 138,0.7113416
Fund 17-Fund 139,0.8234818
Fund 17-Fund 140,0.71896666
Fund 17-Fund 141,0.8021914
Fund 17-Fund 142,0.83989704
Fund 17-Fund 143,0.7113915
Fund 17-Fund 144,0.8979435
Fund 17-Fund 145,0.74723756
Fund 17-Fund 146,0.88107795
Fund 17-Fund 147,0.8569142
Fund 17-Fund 148,0.8158325
Fund 17-Fund 149,0.8477172
Fund 17-Fund 150,0.8556198
Fund 17-Fund 151,0.72377765
Fund 17-Fund 152,0.85413957
Fund 17-Fund 153,0.8332629
Fund 17-Fund 154,0.8341219
Fund 17-Fund 155,0.8643274
Fund 17-Fund 156,0.81847775
Fund 17-Fund 157,0.83245856
Fund 17-Fund 158,0.8149547
Fund 17-Fund 159,0.85959876
Fund 17-Fund 160,0.8458384
Fund 17-Fund 161,0.8074296
Fund 17-Fund 162,0.8399382
Fund 17-Fund 163,0.6557886
Fund 17-Fund 164,0.8355955
Fund 17-Fund 165,0.77584916
Fund 17-Fund 166,0.8901561
Fund 17-Fund 167,0.75666434
Fund 17-Fund 168,0.8484714
Fund 17-Fund 169,0.79181546
Fund 17-Fund 170,0.83168864
Fund 17-Fund 171,0.8188012
Fund 17-Fund 172,0.7962257
Fund 17-Fund 173,0.8482804
Fund 17-Fund 174,0.83262634
Fund 17-Fund 175,0.68051153
Fund 17-Fund 176,0.7988607
Fund 17-Fund 177,0.8543313
Fund 17-Fund 178,0.88663095
Fund 17-Fund 179,0.839551
Fund 17-Fund 180,0.85371894
Fund 17-Fund 181,0.83020425
Fund 17-Fund 182,0.8488466
Fund 17-Fund 183,0.82845414
Fund 17-Fund 184,0.8247781
Fund 17-Fund 185,0.87162125
Fund 17-Fund 186,0.67957234
Fund 17-Fund 187,0.85469204
Fund 17-Fund 188,0.8764163
Fund 17-Fund 189,0.7465962
Fund 17-Fund 190,0.82082504
Fund 17-Fund 191,0.8353516
Fund 17-Fund 192,0.7576705
Fund 17-Fund 193,0.8080989
Fund 17-Fund 194,0.85013485
Fund 17-Fund 195,0.8477845
Fund 17-Fund 196,0.8251593
Fund 17-Fund 197,0.84641325
Fund 17-Fund 198,0.71653533
Fund 17-Fund 199,0.76678616
Fund 17-Fund 200,0.7637699
Fund 18-Fund 19,0.7827616
Fund 18-Fund 20,0.8000457
Fund 18-Fund 21,0.8664437
Fund 18-Fund 22,0.8427602
Fund 18-Fund 23,0.6705696
Fund 18-Fund 24,0.7960236
Fund 18-Fund 25,0.90243566
Fund 18-Fund 26,0.8036124
Fund 18-Fund 27,0.73293686
Fund 18-Fund 28,0.8381154
Fund 18-Fund 29,0.76885724
Fund 18-Fund 30,0.7568954
Fund 18-Fund 31,0.7939491
Fund 18-Fund 32,0.7952762
Fund 18-Fund 33,0.91770875
Fund 18-Fund 34,0.76542646
Fund 18-Fund 35,0.7961696
Fund 18-Fund 36,0.74948174
Fund 18-Fund 37,0.8389902
Fund 18-Fund 38,0.88933754
Fund 18-Fund 39,0.8446766
Fund 18-Fund 40,0.8250413
Fund 18-Fund 41,0.8897958
Fund 18-Fund 42,0.59025586
Fund 18-Fund 43,0.8259354
Fund 18-Fund 44,0.9162651
Fund 18-Fund 45,0.8449238
Fund 18-Fund 46,0.8309953
Fund 18-Fund 47,0.82281786
Fund 18-Fund 48,0.6214824
Fund 18-Fund 49,0.8996252
Fund 18-Fund 50,0.84459513
Fund 18-Fund 51,0.8293896
Fund 18-Fund 52,0.8888939
Fund 18-Fund 53,0.7378169
Fund 18-Fund 54,0.89450514
Fund 18-Fund 55,0.8019204
Fund 18-Fund 56,0.7975736
Fund 18-Fund 57,0.74500495
Fund 18-Fund 58,0.91462654
Fund 18-Fund 59,0.8826237
Fund 18-Fund 60,0.8911347
Fund 18-Fund 61,0.83660376
Fund 18-Fund 62,0.77532154
Fund 18-Fund 63,0.8869117
Fund 18-Fund 64,0.899822
Fund 18-Fund 65,0.8789376
Fund 18-Fund 66,0.80601645
Fund 18-Fund 67,0.8387178
Fund 18-Fund 68,0.80739003
Fund 18-Fund 69,0.81838834
Fund 18-Fund 70,0.7835252
Fund 18-Fund 71,0.81174624
Fund 18-Fund 72,0.8922063
Fund 18-Fund 73,0.81885916
Fund 18-Fund 74,0.9079407
Fund 18-Fund 75,0.8440236
Fund 18-Fund 76,0.7738479
Fund 18-Fund 77,0.8627569
Fund 18-Fund 78,0.8558786
Fund 18-Fund 79,0.88108146
Fund 18-Fund 80,0.84360534
Fund 18-Fund 81,0.80780774
Fund 18-Fund 82,0.7438397
Fund 18-Fund 83,0.54172647
Fund 18-Fund 84,0.6254387
Fund 18-Fund 85,0.9099526
Fund 18-Fund 86,0.8192932
Fund 18-Fund 87,0.87427175
Fund 18-Fund 88,0.75569445
Fund 18-Fund 89,0.6435808
Fund 18-Fund 90,0.8943683
Fund 18-Fund 91,0.88167626
Fund 18-Fund 92,0.8232864
Fund 18-Fund 93,0.935137
Fund 18-Fund 94,0.6797359
Fund 18-Fund 95,0.82311475
Fund 18-Fund 96,0.8474222
Fund 18-Fund 97,0.8868095
Fund 18-Fund 98,0.79324067
Fund 18-Fund 99,0.8209704
Fund 18-Fund 100,0.82622045
Fund 18-Fund 101,0.8759064
Fund 18-Fund 102,0.8346522
Fund 18-Fund 103,0.9102563
Fund 18-Fund 104,0.8330158
Fund 18-Fund 105,0.8606748
Fund 18-Fund 106,0.9099226
Fund 18-Fund 107,0.78609085
Fund 18-Fund 108,0.8387535
Fund 18-Fund 109,0.84195936
Fund 18-Fund 110,0.9169701
Fund 18-Fund 111,0.81123704
Fund 18-Fund 112,0.82482153
Fund 18-Fund 113,0.7396431
Fund 18-Fund 114,0.8515804
Fund 18-Fund 115,0.8869316
Fund 18-Fund 116,0.83088666
Fund 18-Fund 117,0.78991103
Fund 18-Fund 118,0.86718184
Fund 18-Fund 119,0.8265247
Fund 18-Fund 120,0.81965774
Fund 18-Fund 121,0.85620934
Fund 18-Fund 122,0.876995
Fund 18-Fund 123,0.69451743
Fund 18-Fund 124,0.84032184
