ID,value
Fund 23-Fund 46,0.81931555
Fund 23-Fund 47,0.6806943
Fund 23-Fund 48,0.3107334
Fund 23-Fund 49,0.70583856
Fund 23-Fund 50,0.77883327
Fund 23-Fund 51,0.6390996
Fund 23-Fund 52,0.7736275
Fund 23-Fund 53,0.4161803
Fund 23-Fund 54,0.7145545
Fund 23-Fund 55,0.79704547
Fund 23-Fund 56,0.784009
Fund 23-Fund 57,0.39913976
Fund 23-Fund 58,0.6881771
Fund 23-Fund 59,0.77675295
Fund 23-Fund 60,0.74104404
Fund 23-Fund 61,0.73486143
Fund 23-Fund 62,0.6990985
Fund 23-Fund 63,0.6539003
Fund 23-Fund 64,0.61736286
Fund 23-Fund 65,0.8151385
Fund 23-Fund 66,0.41288626
Fund 23-Fund 67,0.7463505
Fund 23-Fund 68,0.7556152
Fund 23-Fund 69,0.78319097
Fund 23-Fund 70,0.91821736
Fund 23-Fund 71,0.90858585
Fund 23-Fund 72,0.8245526
Fund 23-Fund 73,0.6902808
Fund 23-Fund 74,0.7643468
Fund 23-Fund 75,0.64036244
Fund 23-Fund 76,0.9097143
Fund 23-Fund 77,0.68153906
Fund 23-Fund 78,0.6221552
Fund 23-Fund 79,0.67562735
Fund 23-Fund 80,0.86830425
Fund 23-Fund 81,0.8134023
Fund 23-Fund 82,0.79062045
Fund 23-Fund 83,0.34055316
Fund 23-Fund 84,0.5681971
Fund 23-Fund 85,0.65767294
Fund 23-Fund 86,0.834045
Fund 23-Fund 87,0.61231077
Fund 23-Fund 88,0.7114715
Fund 23-Fund 89,0.51304954
Fund 23-Fund 90,0.83480495
Fund 23-Fund 91,0.66267216
Fund 23-Fund 92,0.84275913
Fund 23-Fund 93,0.7363416
Fund 23-Fund 94,0.6223546
Fund 23-Fund 95,0.846461
Fund 23-Fund 96,0.7586287
Fund 23-Fund 97,0.8313024
Fund 23-Fund 98,0.6559699
Fund 23-Fund 99,0.71906805
Fund 23-Fund 100,0.7150734
Fund 23-Fund 101,0.6684536
Fund 23-Fund 102,0.7979627
Fund 23-Fund 103,0.7186656
Fund 23-Fund 104,0.75749546
Fund 23-Fund 105,0.5796142
Fund 23-Fund 106,0.8024849
Fund 23-Fund 107,0.76308835
Fund 23-Fund 108,0.6428563
Fund 23-Fund 109,0.74214345
Fund 23-Fund 110,0.7797349
Fund 23-Fund 111,0.73818105
Fund 23-Fund 112,0.6954583
Fund 23-Fund 113,0.3937594
Fund 23-Fund 114,0.75808674
Fund 23-Fund 115,0.74944794
Fund 23-Fund 116,0.8396357
Fund 23-Fund 117,0.575269
Fund 23-Fund 118,0.7652807
Fund 23-Fund 119,0.7976614
Fund 23-Fund 120,0.89171267
Fund 23-Fund 121,0.8028004
Fund 23-Fund 122,0.7031315
Fund 23-Fund 123,0.36520168
Fund 23-Fund 124,0.665568
Fund 23-Fund 125,0.7884851
Fund 23-Fund 126,0.7349372
Fund 23-Fund 127,0.6078856
Fund 23-Fund 128,0.4202653
Fund 23-Fund 129,0.77884835
Fund 23-Fund 130,0.378369
Fund 23-Fund 131,0.34062153
Fund 23-Fund 132,0.9147704
Fund 23-Fund 133,0.7720215
Fund 23-Fund 134,0.7064935
Fund 23-Fund 135,0.74945146
Fund 23-Fund 136,0.69824356
Fund 23-Fund 137,0.42160213
Fund 23-Fund 138,0.8850459
Fund 23-Fund 139,0.85775936
Fund 23-Fund 140,0.90371007
Fund 23-Fund 141,0.8346861
Fund 23-Fund 142,0.69582605
Fund 23-Fund 143,0.8319937
Fund 23-Fund 144,0.7372796
Fund 23-Fund 145,0.8945133
Fund 23-Fund 146,0.77305496
Fund 23-Fund 147,0.73920107
Fund 23-Fund 148,0.6231351
Fund 23-Fund 149,0.6737376
Fund 23-Fund 150,0.8388697
Fund 23-Fund 151,0.5541568
Fund 23-Fund 152,0.69032574
Fund 23-Fund 153,0.70437986
Fund 23-Fund 154,0.8046617
Fund 23-Fund 155,0.61491835
Fund 23-Fund 156,0.74679184
Fund 23-Fund 157,0.6839321
Fund 23-Fund 158,0.8619682
Fund 23-Fund 159,0.7298493
Fund 23-Fund 160,0.72339195
Fund 23-Fund 161,0.8363421
Fund 23-Fund 162,0.61150193
Fund 23-Fund 163,0.67518675
Fund 23-Fund 164,0.83643883
Fund 23-Fund 165,0.2952779
Fund 23-Fund 166,0.70838517
Fund 23-Fund 167,0.7461229
Fund 23-Fund 168,0.764612
Fund 23-Fund 169,0.58091325
Fund 23-Fund 170,0.63333046
Fund 23-Fund 171,0.5678607
Fund 23-Fund 172,0.600924
Fund 23-Fund 173,0.7755828
Fund 23-Fund 174,0.66456586
Fund 23-Fund 175,0.4571599
Fund 23-Fund 176,0.73957586
Fund 23-Fund 177,0.8237469
Fund 23-Fund 178,0.736702
Fund 23-Fund 179,0.5263071
Fund 23-Fund 180,0.67739654
Fund 23-Fund 181,0.8775397
Fund 23-Fund 182,0.7640111
Fund 23-Fund 183,0.59661853
Fund 23-Fund 184,0.6905136
Fund 23-Fund 185,0.7006887
Fund 23-Fund 186,0.61136067
Fund 23-Fund 187,0.6790983
Fund 23-Fund 188,0.7700766
Fund 23-Fund 189,0.7283288
Fund 23-Fund 190,0.7133904
Fund 23-Fund 191,0.7924393
Fund 23-Fund 192,0.6623823
Fund 23-Fund 193,0.7536447
Fund 23-Fund 194,0.67708784
Fund 23-Fund 195,0.622196
Fund 23-Fund 196,0.82488984
Fund 23-Fund 197,0.82966465
Fund 23-Fund 198,0.8513454
Fund 23-Fund 199,0.8682609
Fund 23-Fund 200,0.8910403
Fund 24-Fund 25,0.79168725
Fund 24-Fund 26,0.8191144
Fund 24-Fund 27,0.744069
Fund 24-Fund 28,0.72329134
Fund 24-Fund 29,0.6907705
Fund 24-Fund 30,0.6510151
Fund 24-Fund 31,0.7753402
Fund 24-Fund 32,0.8042284
Fund 24-Fund 33,0.7778681
Fund 24-Fund 34,0.75784504
Fund 24-Fund 35,0.7515954
Fund 24-Fund 36,0.6771814
Fund 24-Fund 37,0.6599064
Fund 24-Fund 38,0.8428214
Fund 24-Fund 39,0.8138375
Fund 24-Fund 40,0.811198
Fund 24-Fund 41,0.76870507
Fund 24-Fund 42,0.73443943
Fund 24-Fund 43,0.72180676
Fund 24-Fund 44,0.86643094
Fund 24-Fund 45,0.8071795
Fund 24-Fund 46,0.82882744
Fund 24-Fund 47,0.78648496
Fund 24-Fund 48,0.5609827
Fund 24-Fund 49,0.78583443
Fund 24-Fund 50,0.78283024
Fund 24-Fund 51,0.75555813
Fund 24-Fund 52,0.81129444
Fund 24-Fund 53,0.7126277
Fund 24-Fund 54,0.8031463
Fund 24-Fund 55,0.8179055
Fund 24-Fund 56,0.80492616
Fund 24-Fund 57,0.62858504
Fund 24-Fund 58,0.72811866
Fund 24-Fund 59,0.8321234
Fund 24-Fund 60,0.7821796
Fund 24-Fund 61,0.8106612
Fund 24-Fund 62,0.73930633
Fund 24-Fund 63,0.77262175
Fund 24-Fund 64,0.7508633
Fund 24-Fund 65,0.8109823
Fund 24-Fund 66,0.681045
Fund 24-Fund 67,0.79921216
Fund 24-Fund 68,0.81829023
Fund 24-Fund 69,0.82452095
Fund 24-Fund 70,0.7658883
Fund 24-Fund 71,0.7892955
Fund 24-Fund 72,0.8140462
Fund 24-Fund 73,0.8083836
Fund 24-Fund 74,0.8244642
Fund 24-Fund 75,0.7685432
Fund 24-Fund 76,0.8055077
Fund 24-Fund 77,0.75032026
Fund 24-Fund 78,0.71923894
Fund 24-Fund 79,0.7436432
Fund 24-Fund 80,0.8305392
Fund 24-Fund 81,0.7922197
Fund 24-Fund 82,0.7558312
Fund 24-Fund 83,0.34413254
Fund 24-Fund 84,0.59005773
Fund 24-Fund 85,0.74121374
Fund 24-Fund 86,0.80620325
Fund 24-Fund 87,0.76947945
Fund 24-Fund 88,0.715401
Fund 24-Fund 89,0.442742
Fund 24-Fund 90,0.8579716
Fund 24-Fund 91,0.72862726
Fund 24-Fund 92,0.8085931
Fund 24-Fund 93,0.8098593
Fund 24-Fund 94,0.60102755
Fund 24-Fund 95,0.824203
Fund 24-Fund 96,0.7882524
Fund 24-Fund 97,0.79484385
Fund 24-Fund 98,0.7186294
Fund 24-Fund 99,0.784031
Fund 24-Fund 100,0.79156864
Fund 24-Fund 101,0.7639315
Fund 24-Fund 102,0.850738
Fund 24-Fund 103,0.78276575
Fund 24-Fund 104,0.7946135
Fund 24-Fund 105,0.7033033
Fund 24-Fund 106,0.82813525
Fund 24-Fund 107,0.81405157
Fund 24-Fund 108,0.74345005
Fund 24-Fund 109,0.81083786
Fund 24-Fund 110,0.8627559
Fund 24-Fund 111,0.79397726
Fund 24-Fund 112,0.790832
Fund 24-Fund 113,0.50415576
Fund 24-Fund 114,0.8030415
Fund 24-Fund 115,0.8305788
Fund 24-Fund 116,0.82061124
Fund 24-Fund 117,0.6868317
Fund 24-Fund 118,0.8233614
Fund 24-Fund 119,0.762697
Fund 24-Fund 120,0.82929325
Fund 24-Fund 121,0.8258471
Fund 24-Fund 122,0.8133878
Fund 24-Fund 123,0.4641847
Fund 24-Fund 124,0.76666784
Fund 24-Fund 125,0.8585905
Fund 24-Fund 126,0.7938882
Fund 24-Fund 127,0.74554425
Fund 24-Fund 128,0.6977393
Fund 24-Fund 129,0.7859572
Fund 24-Fund 130,0.6838555
Fund 24-Fund 131,0.6145584
Fund 24-Fund 132,0.7809477
Fund 24-Fund 133,0.8199436
Fund 24-Fund 134,0.8020229
Fund 24-Fund 135,0.8376487
Fund 24-Fund 136,0.78879
Fund 24-Fund 137,0.68116057
Fund 24-Fund 138,0.77336097
Fund 24-Fund 139,0.8226621
Fund 24-Fund 140,0.77934664
Fund 24-Fund 141,0.7553677
Fund 24-Fund 142,0.7342354
Fund 24-Fund 143,0.78714246
Fund 24-Fund 144,0.7934883
Fund 24-Fund 145,0.7806772
Fund 24-Fund 146,0.8269008
Fund 24-Fund 147,0.82417876
Fund 24-Fund 148,0.69286895
Fund 24-Fund 149,0.6899749
Fund 24-Fund 150,0.77859545
Fund 24-Fund 151,0.62733173
Fund 24-Fund 152,0.77421224
Fund 24-Fund 153,0.7885201
Fund 24-Fund 154,0.8497462
Fund 24-Fund 155,0.7178371
Fund 24-Fund 156,0.8166677
Fund 24-Fund 157,0.7709624
Fund 24-Fund 158,0.8254896
Fund 24-Fund 159,0.79614425
Fund 24-Fund 160,0.7915436
Fund 24-Fund 161,0.8202354
Fund 24-Fund 162,0.7570018
Fund 24-Fund 163,0.7415107
Fund 24-Fund 164,0.83638585
Fund 24-Fund 165,0.4479789
Fund 24-Fund 166,0.77129596
Fund 24-Fund 167,0.61822605
Fund 24-Fund 168,0.8279665
Fund 24-Fund 169,0.73887265
Fund 24-Fund 170,0.7673874
Fund 24-Fund 171,0.7536718
Fund 24-Fund 172,0.7471286
Fund 24-Fund 173,0.8365639
Fund 24-Fund 174,0.7532622
Fund 24-Fund 175,0.4154598
Fund 24-Fund 176,0.7969482
Fund 24-Fund 177,0.8152598
Fund 24-Fund 178,0.79081744
Fund 24-Fund 179,0.70365274
Fund 24-Fund 180,0.71763664
Fund 24-Fund 181,0.8138208
Fund 24-Fund 182,0.80447626
Fund 24-Fund 183,0.69911635
Fund 24-Fund 184,0.7189531
Fund 24-Fund 185,0.7630509
Fund 24-Fund 186,0.74383247
Fund 24-Fund 187,0.7596811
Fund 24-Fund 188,0.83794016
Fund 24-Fund 189,0.6266592
Fund 24-Fund 190,0.7067051
Fund 24-Fund 191,0.76447964
Fund 24-Fund 192,0.6748271
Fund 24-Fund 193,0.69585377
Fund 24-Fund 194,0.76466954
Fund 24-Fund 195,0.7329445
Fund 24-Fund 196,0.8519883
Fund 24-Fund 197,0.7860696
Fund 24-Fund 198,0.8240276
Fund 24-Fund 199,0.81021816
Fund 24-Fund 200,0.80424225
Fund 25-Fund 26,0.821552
Fund 25-Fund 27,0.70608836
Fund 25-Fund 28,0.78035706
Fund 25-Fund 29,0.7902688
Fund 25-Fund 30,0.7508147
Fund 25-Fund 31,0.78117156
Fund 25-Fund 32,0.7789394
Fund 25-Fund 33,0.8367139
Fund 25-Fund 34,0.69912416
Fund 25-Fund 35,0.78080404
Fund 25-Fund 36,0.7766669
Fund 25-Fund 37,0.77227634
Fund 25-Fund 38,0.8465605
Fund 25-Fund 39,0.8316514
Fund 25-Fund 40,0.7791614
Fund 25-Fund 41,0.80751866
Fund 25-Fund 42,0.77211374
Fund 25-Fund 43,0.7664267
Fund 25-Fund 44,0.83644456
Fund 25-Fund 45,0.80199814
Fund 25-Fund 46,0.8249303
Fund 25-Fund 47,0.79751134
Fund 25-Fund 48,0.7295509
Fund 25-Fund 49,0.8330357
Fund 25-Fund 50,0.8462965
Fund 25-Fund 51,0.78797305
Fund 25-Fund 52,0.85416603
Fund 25-Fund 53,0.7424598
Fund 25-Fund 54,0.84173524
Fund 25-Fund 55,0.81319886
Fund 25-Fund 56,0.8116157
Fund 25-Fund 57,0.7633287
Fund 25-Fund 58,0.8148209
Fund 25-Fund 59,0.8440326
Fund 25-Fund 60,0.83371603
Fund 25-Fund 61,0.7925586
Fund 25-Fund 62,0.7664521
Fund 25-Fund 63,0.8158132
Fund 25-Fund 64,0.8095497
Fund 25-Fund 65,0.84024024
Fund 25-Fund 66,0.7449386
Fund 25-Fund 67,0.79604256
Fund 25-Fund 68,0.7949123
Fund 25-Fund 69,0.7930467
Fund 25-Fund 70,0.805931
Fund 25-Fund 71,0.8262683
Fund 25-Fund 72,0.82261026
Fund 25-Fund 73,0.7882869
Fund 25-Fund 74,0.85425824
Fund 25-Fund 75,0.80670047
Fund 25-Fund 76,0.82431006
Fund 25-Fund 77,0.81155354
Fund 25-Fund 78,0.78560555
Fund 25-Fund 79,0.79788196
Fund 25-Fund 80,0.81916016
Fund 25-Fund 81,0.7831525
Fund 25-Fund 82,0.7868211
Fund 25-Fund 83,0.73938954
Fund 25-Fund 84,0.71908665
Fund 25-Fund 85,0.8078204
Fund 25-Fund 86,0.79682875
Fund 25-Fund 87,0.8126573
Fund 25-Fund 88,0.74624956
Fund 25-Fund 89,0.72806567
Fund 25-Fund 90,0.84115624
Fund 25-Fund 91,0.81651974
Fund 25-Fund 92,0.8120956
Fund 25-Fund 93,0.8581241
Fund 25-Fund 94,0.71187127
Fund 25-Fund 95,0.83047235
Fund 25-Fund 96,0.84861535
Fund 25-Fund 97,0.8435377
Fund 25-Fund 98,0.7610576
Fund 25-Fund 99,0.807704
Fund 25-Fund 100,0.8045003
Fund 25-Fund 101,0.7799867
Fund 25-Fund 102,0.80651873
Fund 25-Fund 103,0.83148086
Fund 25-Fund 104,0.7919516
Fund 25-Fund 105,0.7946292
Fund 25-Fund 106,0.8317908
Fund 25-Fund 107,0.8012612
Fund 25-Fund 108,0.8051766
Fund 25-Fund 109,0.78995526
Fund 25-Fund 110,0.84008265
Fund 25-Fund 111,0.77786773
Fund 25-Fund 112,0.8268829
Fund 25-Fund 113,0.7503039
Fund 25-Fund 114,0.8086355
Fund 25-Fund 115,0.8339697
Fund 25-Fund 116,0.8158607
Fund 25-Fund 117,0.72799146
Fund 25-Fund 118,0.8250284
Fund 25-Fund 119,0.8096431
Fund 25-Fund 120,0.8219359
Fund 25-Fund 121,0.8386056
Fund 25-Fund 122,0.80505645
Fund 25-Fund 123,0.6850057
Fund 25-Fund 124,0.79795945
Fund 25-Fund 125,0.8099589
Fund 25-Fund 126,0.8053754
Fund 25-Fund 127,0.8021313
Fund 25-Fund 128,0.73523647
Fund 25-Fund 129,0.82097316
Fund 25-Fund 130,0.7243839
Fund 25-Fund 131,0.7372962
Fund 25-Fund 132,0.81284994
Fund 25-Fund 133,0.83909583
Fund 25-Fund 134,0.83053637
Fund 25-Fund 135,0.8405959
Fund 25-Fund 136,0.7937375
Fund 25-Fund 137,0.5995745
Fund 25-Fund 138,0.8031412
Fund 25-Fund 139,0.82379794
Fund 25-Fund 140,0.8154265
Fund 25-Fund 141,0.7677195
Fund 25-Fund 142,0.8231878
Fund 25-Fund 143,0.80108994
Fund 25-Fund 144,0.80128545
Fund 25-Fund 145,0.8185076
Fund 25-Fund 146,0.8394288
Fund 25-Fund 147,0.8094866
Fund 25-Fund 148,0.78585964
Fund 25-Fund 149,0.74840176
Fund 25-Fund 150,0.79534924
Fund 25-Fund 151,0.7430057
Fund 25-Fund 152,0.7841291
Fund 25-Fund 153,0.8334874
Fund 25-Fund 154,0.78610617
Fund 25-Fund 155,0.7933952
Fund 25-Fund 156,0.7658576
Fund 25-Fund 157,0.8158962
Fund 25-Fund 158,0.8228946
Fund 25-Fund 159,0.864745
Fund 25-Fund 160,0.8521561
Fund 25-Fund 161,0.814986
Fund 25-Fund 162,0.7889502
Fund 25-Fund 163,0.80932504
Fund 25-Fund 164,0.87150764
Fund 25-Fund 165,0.5869415
Fund 25-Fund 166,0.78172994
Fund 25-Fund 167,0.745739
Fund 25-Fund 168,0.79643714
Fund 25-Fund 169,0.779842
Fund 25-Fund 170,0.7656711
Fund 25-Fund 171,0.77645713
Fund 25-Fund 172,0.77521026
Fund 25-Fund 173,0.81488913
Fund 25-Fund 174,0.75937456
Fund 25-Fund 175,0.71801096
Fund 25-Fund 176,0.8441344
Fund 25-Fund 177,0.8199661
Fund 25-Fund 178,0.7778974
Fund 25-Fund 179,0.74671566
Fund 25-Fund 180,0.7593227
Fund 25-Fund 181,0.81942433
Fund 25-Fund 182,0.85428315
Fund 25-Fund 183,0.75352347
Fund 25-Fund 184,0.7395849
Fund 25-Fund 185,0.7589074
Fund 25-Fund 186,0.77378184
Fund 25-Fund 187,0.81293356
Fund 25-Fund 188,0.855351
Fund 25-Fund 189,0.7431907
Fund 25-Fund 190,0.74973214
Fund 25-Fund 191,0.83992714
Fund 25-Fund 192,0.7497176
Fund 25-Fund 193,0.7741972
Fund 25-Fund 194,0.75323236
Fund 25-Fund 195,0.76622343
Fund 25-Fund 196,0.80796194
Fund 25-Fund 197,0.81254053
Fund 25-Fund 198,0.79333544
Fund 25-Fund 199,0.80042
Fund 25-Fund 200,0.80583024
Fund 26-Fund 27,0.7354817
Fund 26-Fund 28,0.74799526
Fund 26-Fund 29,0.77680147
Fund 26-Fund 30,0.78988284
Fund 26-Fund 31,0.8126113
Fund 26-Fund 32,0.7857642
Fund 26-Fund 33,0.7872754
Fund 26-Fund 34,0.7274294
Fund 26-Fund 35,0.7427431
Fund 26-Fund 36,0.82848537
Fund 26-Fund 37,0.68585765
Fund 26-Fund 38,0.88061804
Fund 26-Fund 39,0.89301217
Fund 26-Fund 40,0.76123375
Fund 26-Fund 41,0.7887409
Fund 26-Fund 42,0.7391135
Fund 26-Fund 43,0.7274954
Fund 26-Fund 44,0.856619
Fund 26-Fund 45,0.779749
Fund 26-Fund 46,0.9025429
Fund 26-Fund 47,0.77586436
Fund 26-Fund 48,0.59692746
Fund 26-Fund 49,0.7600884
Fund 26-Fund 50,0.81599736
Fund 26-Fund 51,0.75657326
Fund 26-Fund 52,0.80797696
Fund 26-Fund 53,0.65475506
Fund 26-Fund 54,0.81021667
Fund 26-Fund 55,0.88469017
Fund 26-Fund 56,0.85246146
Fund 26-Fund 57,0.6621553
Fund 26-Fund 58,0.7190275
Fund 26-Fund 59,0.8489541
Fund 26-Fund 60,0.81502795
Fund 26-Fund 61,0.82964915
Fund 26-Fund 62,0.77093565
Fund 26-Fund 63,0.750648
Fund 26-Fund 64,0.70270276
Fund 26-Fund 65,0.86141664
Fund 26-Fund 66,0.63497496
Fund 26-Fund 67,0.79176456
Fund 26-Fund 68,0.8063155
Fund 26-Fund 69,0.8537943
Fund 26-Fund 70,0.85903615
Fund 26-Fund 71,0.8715634
Fund 26-Fund 72,0.8912477
Fund 26-Fund 73,0.80625546
Fund 26-Fund 74,0.8337587
Fund 26-Fund 75,0.7609191
Fund 26-Fund 76,0.882745
Fund 26-Fund 77,0.7513034
Fund 26-Fund 78,0.6806574
Fund 26-Fund 79,0.77172714
Fund 26-Fund 80,0.88668007
Fund 26-Fund 81,0.84306616
Fund 26-Fund 82,0.80184764
Fund 26-Fund 83,0.5330486
Fund 26-Fund 84,0.7109734
Fund 26-Fund 85,0.6922121
Fund 26-Fund 86,0.87090737
Fund 26-Fund 87,0.7160058
Fund 26-Fund 88,0.7781348
Fund 26-Fund 89,0.66089594
Fund 26-Fund 90,0.8764732
Fund 26-Fund 91,0.72092545
Fund 26-Fund 92,0.89896935
Fund 26-Fund 93,0.8130419
Fund 26-Fund 94,0.7182106
Fund 26-Fund 95,0.88473356
Fund 26-Fund 96,0.7926466
Fund 26-Fund 97,0.8275609
Fund 26-Fund 98,0.7726832
Fund 26-Fund 99,0.8221767
Fund 26-Fund 100,0.8141984
Fund 26-Fund 101,0.72366655
Fund 26-Fund 102,0.8400984
Fund 26-Fund 103,0.80951273
Fund 26-Fund 104,0.8458217
Fund 26-Fund 105,0.7048216
Fund 26-Fund 106,0.8818414
Fund 26-Fund 107,0.8565668
Fund 26-Fund 108,0.74591076
Fund 26-Fund 109,0.84529406
Fund 26-Fund 110,0.85110474
Fund 26-Fund 111,0.78224015
Fund 26-Fund 112,0.78312224
Fund 26-Fund 113,0.6153241
Fund 26-Fund 114,0.8532822
Fund 26-Fund 115,0.8248499
Fund 26-Fund 116,0.8720075
Fund 26-Fund 117,0.73339266
Fund 26-Fund 118,0.8694556
Fund 26-Fund 119,0.8732939
Fund 26-Fund 120,0.9030125
Fund 26-Fund 121,0.8425293
Fund 26-Fund 122,0.82574344
Fund 26-Fund 123,0.58476585
Fund 26-Fund 124,0.7374311
Fund 26-Fund 125,0.8264239
Fund 26-Fund 126,0.8267304
Fund 26-Fund 127,0.7100249
Fund 26-Fund 128,0.63610137
Fund 26-Fund 129,0.8491328
Fund 26-Fund 130,0.66194844
Fund 26-Fund 131,0.7082629
Fund 26-Fund 132,0.8728357
Fund 26-Fund 133,0.8364086
Fund 26-Fund 134,0.7778676
Fund 26-Fund 135,0.82369226
Fund 26-Fund 136,0.7640191
Fund 26-Fund 137,0.6411937
Fund 26-Fund 138,0.84267545
Fund 26-Fund 139,0.90170914
Fund 26-Fund 140,0.8706864
Fund 26-Fund 141,0.8658769
Fund 26-Fund 142,0.76878345
Fund 26-Fund 143,0.8766113
Fund 26-Fund 144,0.8342146
Fund 26-Fund 145,0.882808
Fund 26-Fund 146,0.8504497
Fund 26-Fund 147,0.8153362
Fund 26-Fund 148,0.6715511
Fund 26-Fund 149,0.76546776
Fund 26-Fund 150,0.87611467
Fund 26-Fund 151,0.7505534
Fund 26-Fund 152,0.75420964
Fund 26-Fund 153,0.75112534
Fund 26-Fund 154,0.8337304
Fund 26-Fund 155,0.72471637
Fund 26-Fund 156,0.8094087
Fund 26-Fund 157,0.7277196
Fund 26-Fund 158,0.8838679
Fund 26-Fund 159,0.79712737
Fund 26-Fund 160,0.76036
Fund 26-Fund 161,0.8707705
Fund 26-Fund 162,0.7231742
Fund 26-Fund 163,0.69023246
Fund 26-Fund 164,0.86658174
Fund 26-Fund 165,0.608044
Fund 26-Fund 166,0.77845204
Fund 26-Fund 167,0.76379275
Fund 26-Fund 168,0.85222673
Fund 26-Fund 169,0.7092766
Fund 26-Fund 170,0.7074013
Fund 26-Fund 171,0.70655817
Fund 26-Fund 172,0.71162945
Fund 26-Fund 173,0.8249754
Fund 26-Fund 174,0.73527926
Fund 26-Fund 175,0.63894254
Fund 26-Fund 176,0.78952426
Fund 26-Fund 177,0.8820181
Fund 26-Fund 178,0.7764951
Fund 26-Fund 179,0.7246514
Fund 26-Fund 180,0.7629186
Fund 26-Fund 181,0.89532506
Fund 26-Fund 182,0.78133845
Fund 26-Fund 183,0.6890715
Fund 26-Fund 184,0.7474365
Fund 26-Fund 185,0.76702124
Fund 26-Fund 186,0.7390669
Fund 26-Fund 187,0.74742115
Fund 26-Fund 188,0.8544287
Fund 26-Fund 189,0.7791082
Fund 26-Fund 190,0.73044115
Fund 26-Fund 191,0.84087735
Fund 26-Fund 192,0.70922655
Fund 26-Fund 193,0.8426985
Fund 26-Fund 194,0.73608017
Fund 26-Fund 195,0.7560158
Fund 26-Fund 196,0.83616173
Fund 26-Fund 197,0.872279
Fund 26-Fund 198,0.86499125
Fund 26-Fund 199,0.88464123
Fund 26-Fund 200,0.8942808
Fund 27-Fund 28,0.7245472
Fund 27-Fund 29,0.6329288
Fund 27-Fund 30,0.66034216
Fund 27-Fund 31,0.7644895
Fund 27-Fund 32,0.8011099
Fund 27-Fund 33,0.7299978
Fund 27-Fund 34,0.77499944
Fund 27-Fund 35,0.7702098
Fund 27-Fund 36,0.5809436
Fund 27-Fund 37,0.29203343
Fund 27-Fund 38,0.7915239
Fund 27-Fund 39,0.75466055
Fund 27-Fund 40,0.7827451
Fund 27-Fund 41,0.7412447
Fund 27-Fund 42,0.7509098
Fund 27-Fund 43,0.6308349
Fund 27-Fund 44,0.7620356
Fund 27-Fund 45,0.80356085
Fund 27-Fund 46,0.7702266
Fund 27-Fund 47,0.7570101
Fund 27-Fund 48,0.59923357
Fund 27-Fund 49,0.75124407
Fund 27-Fund 50,0.7458094
Fund 27-Fund 51,0.7481552
Fund 27-Fund 52,0.7519492
Fund 27-Fund 53,0.71619296
Fund 27-Fund 54,0.767085
Fund 27-Fund 55,0.7811679
Fund 27-Fund 56,0.7937399
Fund 27-Fund 57,0.7214652
Fund 27-Fund 58,0.6958898
Fund 27-Fund 59,0.7781964
Fund 27-Fund 60,0.75693524
Fund 27-Fund 61,0.7613393
Fund 27-Fund 62,0.7475372
Fund 27-Fund 63,0.7461817
Fund 27-Fund 64,0.729744
Fund 27-Fund 65,0.7600412
Fund 27-Fund 66,0.7088816
Fund 27-Fund 67,0.7970115
Fund 27-Fund 68,0.80427533
Fund 27-Fund 69,0.7687737
Fund 27-Fund 70,0.7129353
Fund 27-Fund 71,0.75365293
Fund 27-Fund 72,0.759444
Fund 27-Fund 73,0.78785336
Fund 27-Fund 74,0.76084065
Fund 27-Fund 75,0.74895394
Fund 27-Fund 76,0.7544921
Fund 27-Fund 77,0.72517145
Fund 27-Fund 78,0.70278907
Fund 27-Fund 79,0.73851967
Fund 27-Fund 80,0.7509968
Fund 27-Fund 81,0.7349145
Fund 27-Fund 82,0.7210099
Fund 27-Fund 83,0.3799075
Fund 27-Fund 84,0.61857617
Fund 27-Fund 85,0.71278405
Fund 27-Fund 86,0.7553012
Fund 27-Fund 87,0.76610655
Fund 27-Fund 88,0.7291839
Fund 27-Fund 89,0.4860005
Fund 27-Fund 90,0.7524264
Fund 27-Fund 91,0.71150625
Fund 27-Fund 92,0.7560579
Fund 27-Fund 93,0.7499498
Fund 27-Fund 94,0.65468425
Fund 27-Fund 95,0.7865964
Fund 27-Fund 96,0.73930746
Fund 27-Fund 97,0.73266727
Fund 27-Fund 98,0.7613368
Fund 27-Fund 99,0.754227
Fund 27-Fund 100,0.7865642
Fund 27-Fund 101,0.74575543
Fund 27-Fund 102,0.73972064
Fund 27-Fund 103,0.7308297
Fund 27-Fund 104,0.73372364
Fund 27-Fund 105,0.7055483
Fund 27-Fund 106,0.7649976
Fund 27-Fund 107,0.78991765
Fund 27-Fund 108,0.7590248
Fund 27-Fund 109,0.7596731
Fund 27-Fund 110,0.7812805
Fund 27-Fund 111,0.7953537
Fund 27-Fund 112,0.7715841
Fund 27-Fund 113,0.60931104
Fund 27-Fund 114,0.7701427
Fund 27-Fund 115,0.80182946
Fund 27-Fund 116,0.7665819
Fund 27-Fund 117,0.6763296
Fund 27-Fund 118,0.7828061
Fund 27-Fund 119,0.7343637
Fund 27-Fund 120,0.7642307
Fund 27-Fund 121,0.7436877
Fund 27-Fund 122,0.7776846
Fund 27-Fund 123,0.51131725
Fund 27-Fund 124,0.7870255
Fund 27-Fund 125,0.7464591
Fund 27-Fund 126,0.76956433
